transaction_id,customer_id,product_id,quantity,unit_price,total_amount,transaction_date,source_file
443,2336,10,2,241.34,482.68,2016-04-23,transactions.csv
444,3301,40,6,201.72,1210.32,2018-11-24,transactions.csv
445,2543,38,6,324.89,1949.34,2017-02-02,transactions.csv
446,3059,27,10,336.34,3363.4,2022-09-26,transactions.csv
447,5210,24,6,447.31,2683.86,2022-04-17,transactions.csv
448,1832,32,10,147.36,1473.6,2020-08-19,transactions.csv
449,318,4,7,316.24,2213.68,2018-10-07,transactions.csv
450,3596,49,6,177.44,1064.64,2018-09-01,transactions.csv
451,3387,25,8,142.08,1136.64,2021-04-01,transactions.csv
452,1655,17,6,9.45,56.7,2024-01-27,transactions.csv
453,3403,10,3,285.34,856.02,2020-04-29,transactions.csv
454,3703,25,2,209.51,419.02,2019-05-06,transactions.csv
455,7373,44,5,112.74,563.7,2023-02-28,transactions.csv
456,8016,8,6,204.47,1226.82,2015-10-20,transactions.csv
457,3652,34,8,473.94,3791.52,2019-11-12,transactions.csv
458,3587,42,8,367.61,2940.88,2021-06-10,transactions.csv
459,6739,3,9,431.95,3887.55,2024-03-15,transactions.csv
460,431,12,7,477.96,3345.72,2015-02-19,transactions.csv
461,4844,20,8,314.61,2516.88,2017-04-16,transactions.csv
462,8249,26,7,189.11,1323.77,2019-01-28,transactions.csv
463,339,1,4,332.75,1331.0,2024-05-22,transactions.csv
464,5673,38,2,430.82,861.64,2017-05-25,transactions.csv
465,538,4,3,78.88,236.64,2017-05-29,transactions.csv
466,8522,14,4,91.31,365.24,2017-09-16,transactions.csv
467,8697,13,9,353.26,3179.34,2020-12-04,transactions.csv
468,3026,18,1,48.52,48.52,2024-11-28,transactions.csv
469,8393,10,9,417.7,3759.3,2019-10-27,transactions.csv
470,8735,24,10,222.59,2225.9,2022-07-03,transactions.csv
471,3630,46,2,14.84,29.68,2016-07-19,transactions.csv
472,5360,1,1,272.82,272.82,2015-01-06,transactions.csv
473,9388,46,6,477.55,2865.3,2022-07-22,transactions.csv
474,4798,9,3,262.72,788.16,2016-05-18,transactions.csv
475,9744,9,7,76.04,532.28,2017-01-13,transactions.csv
476,9220,17,5,272.38,1361.9,2024-09-21,transactions.csv
477,3280,6,3,457.36,1372.08,2023-05-05,transactions.csv
478,5421,38,9,68.66,617.94,2020-06-30,transactions.csv
479,2802,13,8,317.64,2541.12,2022-11-25,transactions.csv
480,6998,43,9,284.74,2562.66,2017-02-02,transactions.csv
481,8350,42,6,131.43,788.58,2017-12-26,transactions.csv
482,9149,21,10,401.71,4017.1,2024-09-01,transactions.csv
483,8117,44,4,228.2,912.8,2015-02-18,transactions.csv
484,6670,4,6,253.22,1519.32,2019-01-20,transactions.csv
485,224,19,7,178.68,1250.76,2019-03-18,transactions.csv
486,3529,26,4,210.82,843.28,2022-01-05,transactions.csv
487,1117,29,1,45.58,45.58,2015-01-14,transactions.csv
488,7823,30,2,232.66,465.32,2015-08-28,transactions.csv
489,103,23,10,352.52,3525.2,2019-01-19,transactions.csv
490,1096,39,3,309.33,927.99,2022-02-28,transactions.csv
491,1873,14,9,25.73,231.57,2023-01-31,transactions.csv
492,7332,28,2,496.65,993.3,2015-02-07,transactions.csv
493,3967,1,1,402.08,402.08,2024-07-09,transactions.csv
494,6485,19,4,56.26,225.04,2015-07-15,transactions.csv
495,4780,39,10,449.52,4495.2,2022-08-01,transactions.csv
496,168,46,2,470.3,940.6,2024-11-09,transactions.csv
497,751,11,1,323.63,323.63,2016-12-20,transactions.csv
498,4022,20,10,327.5,3275.0,2017-05-10,transactions.csv
499,8140,1,5,320.44,1602.2,2022-12-18,transactions.csv
500,3022,44,5,141.87,709.35,2020-01-31,transactions.csv
501,8241,38,3,170.63,511.89,2018-11-08,transactions.csv
502,5683,37,10,209.76,2097.6,2016-08-20,transactions.csv
503,966,27,7,305.37,2137.59,2022-04-18,transactions.csv
504,1802,23,4,355.09,1420.36,2015-11-30,transactions.csv
505,8979,22,8,302.38,2419.04,2017-10-20,transactions.csv
506,2374,48,2,308.89,617.78,2023-11-26,transactions.csv
507,5180,4,2,448.98,897.96,2022-07-02,transactions.csv
508,7741,39,10,46.35,463.5,2017-01-13,transactions.csv
509,4022,31,7,420.19,2941.33,2015-08-02,transactions.csv
510,746,13,6,465.29,2791.74,2019-12-31,transactions.csv
511,7460,11,2,358.0,716.0,2024-08-03,transactions.csv
512,2571,30,2,167.57,335.14,2016-06-01,transactions.csv
513,5498,14,6,35.59,213.54,2016-11-08,transactions.csv
514,4888,36,4,279.87,1119.48,2021-10-17,transactions.csv
515,5479,25,1,221.68,221.68,2019-10-22,transactions.csv
516,1074,27,4,246.05,984.2,2017-08-10,transactions.csv
517,2492,24,5,16.62,83.1,2021-07-10,transactions.csv
518,6441,43,4,134.6,538.4,2024-08-31,transactions.csv
519,8400,48,4,61.31,245.24,2023-10-11,transactions.csv
520,2485,43,3,218.45,655.35,2021-06-10,transactions.csv
521,6448,7,3,303.24,909.72,2024-09-17,transactions.csv
522,2345,18,5,19.68,98.4,2015-06-22,transactions.csv
523,4571,5,4,248.78,995.12,2024-03-12,transactions.csv
524,4642,42,6,154.19,925.14,2015-11-07,transactions.csv
525,8129,29,1,160.28,160.28,2021-07-23,transactions.csv
526,1016,24,1,440.08,440.08,2017-01-04,transactions.csv
527,5377,36,10,389.74,3897.4,2016-12-14,transactions.csv
528,3967,13,9,423.93,3815.37,2023-02-17,transactions.csv
529,7118,9,1,60.99,60.99,2018-06-06,transactions.csv
530,8287,32,3,192.28,576.84,2019-01-23,transactions.csv
531,2449,39,5,224.37,1121.85,2024-03-23,transactions.csv
532,7247,16,5,391.18,1955.9,2021-12-25,transactions.csv
533,7903,32,9,174.01,1566.09,2022-11-22,transactions.csv
534,6929,25,1,327.89,327.89,2022-11-24,transactions.csv
535,7273,18,7,219.34,1535.38,2017-02-06,transactions.csv
536,69,6,8,185.59,1484.72,2024-06-02,transactions.csv
537,3585,18,6,16.74,100.44,2023-01-21,transactions.csv
538,9166,33,7,498.58,3490.06,2016-02-28,transactions.csv
539,2384,50,7,143.79,1006.53,2016-10-18,transactions.csv
540,2140,38,4,419.07,1676.28,2021-08-21,transactions.csv
541,2615,37,4,262.37,1049.48,2022-04-02,transactions.csv
542,8115,6,3,32.78,98.34,2018-12-23,transactions.csv
543,5662,23,3,172.18,516.54,2020-06-30,transactions.csv
544,5623,43,5,70.0,350.0,2022-09-14,transactions.csv
545,6392,25,4,172.92,691.68,2021-07-11,transactions.csv
546,8411,29,2,302.5,605.0,2015-02-08,transactions.csv
547,8814,13,4,301.02,1204.08,2020-03-15,transactions.csv
548,7718,24,3,415.0,1245.0,2023-12-19,transactions.csv
549,9804,7,9,319.17,2872.53,2024-12-29,transactions.csv
550,6,16,2,90.51,181.02,2020-10-03,transactions.csv
551,8108,15,9,163.65,1472.85,2016-06-29,transactions.csv
552,3949,26,3,63.54,190.62,2019-12-22,transactions.csv
553,4213,26,10,266.79,2667.9,2018-02-27,transactions.csv
554,7726,12,2,482.74,965.48,2015-06-04,transactions.csv
555,2791,48,4,70.46,281.84,2016-02-18,transactions.csv
556,1585,31,4,139.4,557.6,2018-09-24,transactions.csv
557,1627,50,1,366.47,366.47,2016-05-25,transactions.csv
558,9004,25,6,164.22,985.32,2022-03-20,transactions.csv
559,3413,39,9,82.03,738.27,2017-03-30,transactions.csv
560,4603,31,3,156.82,470.46,2021-11-26,transactions.csv
561,5204,34,3,386.39,1159.17,2020-03-02,transactions.csv
562,2924,33,10,483.39,4833.9,2018-07-12,transactions.csv
563,7254,36,2,96.36,192.72,2024-09-30,transactions.csv
564,1403,44,4,200.69,802.76,2015-02-19,transactions.csv
565,5312,14,5,90.24,451.2,2019-12-29,transactions.csv
566,324,39,6,290.91,1745.46,2019-06-28,transactions.csv
567,2176,8,9,434.61,3911.49,2015-11-22,transactions.csv
568,9551,39,9,95.44,858.96,2015-06-11,transactions.csv
569,2783,41,6,443.65,2661.9,2024-07-25,transactions.csv
570,2269,43,3,385.67,1157.01,2015-05-10,transactions.csv
571,208,11,3,449.48,1348.44,2016-09-29,transactions.csv
572,2115,39,2,236.77,473.54,2020-11-28,transactions.csv
573,1660,42,3,335.57,1006.71,2022-04-11,transactions.csv
574,2911,7,10,38.36,383.6,2023-05-13,transactions.csv
575,3654,33,6,396.67,2380.02,2023-01-15,transactions.csv
576,1818,44,1,7.51,7.51,2022-08-14,transactions.csv
577,6639,22,1,449.27,449.27,2021-06-04,transactions.csv
578,6707,41,10,187.99,1879.9,2023-04-27,transactions.csv
579,9166,21,7,402.17,2815.19,2022-04-01,transactions.csv
580,5374,6,6,87.59,525.54,2019-04-25,transactions.csv
581,2177,19,10,229.14,2291.4,2022-12-15,transactions.csv
582,1911,33,1,199.92,199.92,2024-12-17,transactions.csv
583,1894,9,1,59.97,59.97,2016-06-01,transactions.csv
584,1681,31,4,154.82,619.28,2017-11-12,transactions.csv
585,4953,23,10,431.97,4319.7,2020-09-01,transactions.csv
586,2425,7,1,235.62,235.62,2017-12-31,transactions.csv
587,2710,33,10,326.84,3268.4,2021-05-18,transactions.csv
588,6958,5,8,242.12,1936.96,2016-10-08,transactions.csv
589,70,34,1,44.33,44.33,2017-04-24,transactions.csv
590,4450,39,6,383.82,2302.92,2022-12-16,transactions.csv
591,7261,42,7,375.12,2625.84,2024-01-27,transactions.csv
592,4220,49,1,359.64,359.64,2017-04-02,transactions.csv
593,9829,23,7,296.87,2078.09,2022-09-08,transactions.csv
594,710,47,7,330.63,2314.41,2022-01-23,transactions.csv
595,2086,18,8,64.73,517.84,2023-11-29,transactions.csv
596,5507,26,1,345.97,345.97,2021-08-07,transactions.csv
597,5664,23,5,422.96,2114.8,2022-02-24,transactions.csv
598,7299,12,5,223.94,1119.7,2017-09-01,transactions.csv
599,9297,44,5,429.04,2145.2,2018-04-04,transactions.csv
600,3264,1,9,333.6,3002.4,2016-06-16,transactions.csv
601,1102,47,1,158.85,158.85,2021-11-12,transactions.csv
602,290,31,1,361.84,361.84,2019-07-23,transactions.csv
603,2449,33,8,37.51,300.08,2021-10-19,transactions.csv
604,142,16,10,12.01,120.1,2023-07-01,transactions.csv
605,5807,11,10,245.73,2457.3,2019-02-15,transactions.csv
606,1716,2,3,340.33,1020.99,2021-08-18,transactions.csv
607,8595,19,9,79.39,714.51,2017-04-04,transactions.csv
608,5502,27,1,266.47,266.47,2019-02-02,transactions.csv
609,2145,43,4,241.64,966.56,2020-03-27,transactions.csv
610,7361,16,4,346.79,1387.16,2021-06-24,transactions.csv
611,3269,15,2,380.93,761.86,2024-03-03,transactions.csv
612,6632,34,9,118.27,1064.43,2019-11-13,transactions.csv
613,4134,15,6,43.94,263.64,2018-10-04,transactions.csv
614,2395,3,4,195.01,780.04,2015-03-09,transactions.csv
615,7651,26,3,452.67,1358.01,2022-05-11,transactions.csv
616,7253,16,2,80.67,161.34,2023-03-02,transactions.csv
617,7161,48,10,246.29,2462.9,2015-04-29,transactions.csv
618,7072,46,3,274.54,823.62,2016-07-09,transactions.csv
619,5048,49,4,448.02,1792.08,2024-10-10,transactions.csv
620,7603,28,10,339.82,3398.2,2016-12-04,transactions.csv
621,3067,9,6,395.44,2372.64,2018-11-21,transactions.csv
622,8564,27,9,80.77,726.93,2016-02-01,transactions.csv
623,206,47,6,389.8,2338.8,2020-05-11,transactions.csv
624,3235,16,5,174.48,872.4,2022-06-26,transactions.csv
625,1001,13,1,365.39,365.39,2020-03-31,transactions.csv
626,2772,19,10,298.5,2985.0,2020-03-08,transactions.csv
627,9425,45,4,315.64,1262.56,2023-10-02,transactions.csv
628,870,19,1,443.2,443.2,2016-02-08,transactions.csv
629,7939,47,4,243.08,972.32,2023-07-14,transactions.csv
630,3787,42,1,367.81,367.81,2016-04-27,transactions.csv
631,1283,44,5,447.85,2239.25,2018-07-03,transactions.csv
632,4515,3,9,341.38,3072.42,2024-07-14,transactions.csv
633,133,12,6,127.78,766.68,2015-02-20,transactions.csv
634,4376,4,1,100.07,100.07,2022-09-19,transactions.csv
635,4595,17,9,377.64,3398.76,2024-03-22,transactions.csv
636,2024,33,5,46.78,233.9,2016-06-29,transactions.csv
637,8800,1,8,46.48,371.84,2018-12-06,transactions.csv
638,2762,42,7,360.85,2525.95,2024-07-22,transactions.csv
639,9881,47,7,23.13,161.91,2015-07-19,transactions.csv
640,7157,47,9,465.19,4186.71,2017-04-19,transactions.csv
641,5486,10,6,224.06,1344.36,2021-09-22,transactions.csv
642,1641,20,1,201.42,201.42,2018-08-05,transactions.csv
643,5224,35,1,388.52,388.52,2017-07-19,transactions.csv
644,4034,23,1,184.53,184.53,2015-04-01,transactions.csv
645,4325,6,1,491.87,491.87,2018-11-08,transactions.csv
646,6015,4,10,143.22,1432.2,2015-10-30,transactions.csv
647,3561,29,2,310.12,620.24,2015-05-23,transactions.csv
648,875,49,9,448.41,4035.69,2020-11-28,transactions.csv
649,9320,37,9,50.08,450.72,2017-12-10,transactions.csv
650,8694,13,7,469.2,3284.4,2022-01-15,transactions.csv
651,8163,4,9,213.19,1918.71,2016-05-19,transactions.csv
652,8978,40,9,425.64,3830.76,2023-08-22,transactions.csv
653,2548,28,9,284.54,2560.86,2016-10-31,transactions.csv
654,3466,5,5,95.89,479.45,2016-08-25,transactions.csv
655,5056,43,7,415.26,2906.82,2020-05-15,transactions.csv
656,3689,35,1,285.4,285.4,2016-05-30,transactions.csv
657,4376,6,4,401.38,1605.52,2020-09-16,transactions.csv
658,4418,47,4,181.24,724.96,2020-07-14,transactions.csv
659,9113,3,6,349.49,2096.94,2017-05-24,transactions.csv
660,149,34,7,257.34,1801.38,2021-05-13,transactions.csv
661,4492,6,7,453.81,3176.67,2021-10-24,transactions.csv
662,3399,37,4,14.27,57.08,2023-05-29,transactions.csv
663,191,10,7,112.65,788.55,2021-08-29,transactions.csv
664,2854,9,4,204.16,816.64,2024-11-06,transactions.csv
665,6876,32,6,291.7,1750.2,2021-07-24,transactions.csv
666,4716,48,3,151.01,453.03,2023-01-28,transactions.csv
667,1492,33,5,447.57,2237.85,2022-02-18,transactions.csv
668,171,48,9,383.38,3450.42,2015-01-27,transactions.csv
669,7295,36,5,199.16,995.8,2024-09-08,transactions.csv
670,1671,36,3,21.02,63.06,2018-01-16,transactions.csv
671,8122,12,2,325.3,650.6,2022-12-13,transactions.csv
672,6165,8,6,174.27,1045.62,2016-04-30,transactions.csv
673,1132,15,5,7.46,37.3,2017-01-12,transactions.csv
674,5465,3,7,375.82,2630.74,2020-09-20,transactions.csv
675,4110,50,1,250.33,250.33,2015-12-19,transactions.csv
676,1087,42,8,395.99,3167.92,2016-06-02,transactions.csv
677,4356,20,6,453.6,2721.6,2021-11-08,transactions.csv
678,889,50,10,70.18,701.8,2017-10-28,transactions.csv
679,5940,27,2,232.0,464.0,2015-12-01,transactions.csv
680,1828,36,2,166.18,332.36,2023-09-02,transactions.csv
681,3136,2,5,457.29,2286.45,2023-10-17,transactions.csv
682,8017,43,8,13.1,104.8,2020-05-06,transactions.csv
683,3347,49,5,407.74,2038.7,2019-09-17,transactions.csv
684,1781,15,8,268.08,2144.64,2016-01-28,transactions.csv
685,5229,41,8,448.47,3587.76,2024-07-11,transactions.csv
686,7254,7,3,154.84,464.52,2024-12-28,transactions.csv
687,3094,11,9,433.09,3897.81,2019-02-16,transactions.csv
688,9064,10,8,250.42,2003.36,2016-05-05,transactions.csv
689,8555,18,1,335.29,335.29,2024-07-23,transactions.csv
690,6935,6,8,143.21,1145.68,2015-07-21,transactions.csv
691,1841,15,10,106.94,1069.4,2020-07-27,transactions.csv
692,5735,35,5,84.75,423.75,2022-08-03,transactions.csv
693,9736,15,5,479.46,2397.3,2021-04-17,transactions.csv
694,7320,16,8,25.14,201.12,2021-06-13,transactions.csv
695,9847,29,4,128.19,512.76,2018-04-19,transactions.csv
696,1317,15,9,432.15,3889.35,2019-12-21,transactions.csv
697,9535,23,2,322.26,644.52,2017-12-13,transactions.csv
698,5991,23,10,424.96,4249.6,2021-11-06,transactions.csv
699,2031,35,6,399.65,2397.9,2015-12-07,transactions.csv
700,590,15,6,419.58,2517.48,2016-06-12,transactions.csv
701,265,1,8,461.25,3690.0,2018-08-01,transactions.csv
702,6847,13,10,339.58,3395.8,2019-05-19,transactions.csv
703,4618,47,7,413.31,2893.17,2016-01-24,transactions.csv
704,2460,23,6,440.7,2644.2,2023-03-13,transactions.csv
705,2518,30,9,224.01,2016.09,2020-11-13,transactions.csv
706,7743,8,10,77.32,773.2,2021-03-01,transactions.csv
707,4637,25,2,249.79,499.58,2024-04-13,transactions.csv
708,7166,3,8,22.77,182.16,2020-10-21,transactions.csv
709,1688,3,5,69.11,345.55,2020-07-30,transactions.csv
710,1674,48,9,274.71,2472.39,2017-04-09,transactions.csv
711,4802,12,1,415.68,415.68,2016-05-17,transactions.csv
712,3307,44,10,427.94,4279.4,2016-12-12,transactions.csv
713,4762,2,2,263.55,527.1,2019-04-26,transactions.csv
714,1922,32,2,203.74,407.48,2015-11-21,transactions.csv
715,8594,43,6,386.12,2316.72,2017-10-05,transactions.csv
716,9664,4,7,157.2,1100.4,2023-05-09,transactions.csv
717,2257,12,10,81.71,817.1,2016-07-09,transactions.csv
718,8919,34,6,27.67,166.02,2022-05-03,transactions.csv
719,919,28,10,205.74,2057.4,2023-10-08,transactions.csv
720,2616,21,5,445.66,2228.3,2019-09-08,transactions.csv
721,3596,22,8,312.27,2498.16,2019-06-28,transactions.csv
722,2152,28,5,46.12,230.6,2024-02-24,transactions.csv
723,3981,34,1,303.82,303.82,2021-01-29,transactions.csv
724,707,2,10,429.02,4290.2,2021-11-15,transactions.csv
725,3588,11,5,80.03,400.15,2018-11-25,transactions.csv
726,9321,11,4,76.94,307.76,2024-11-01,transactions.csv
727,1067,34,1,449.69,449.69,2020-09-22,transactions.csv
728,2282,49,5,385.42,1927.1,2017-02-10,transactions.csv
729,5166,42,2,313.71,627.42,2018-07-13,transactions.csv
730,8459,14,8,307.71,2461.68,2015-06-16,transactions.csv
731,1678,36,9,370.04,3330.36,2016-05-29,transactions.csv
732,4075,29,4,122.82,491.28,2015-01-25,transactions.csv
733,6990,33,4,118.0,472.0,2021-06-18,transactions.csv
734,4881,43,4,159.05,636.2,2023-02-18,transactions.csv
735,5300,13,10,216.01,2160.1,2023-07-17,transactions.csv
736,1441,23,1,252.81,252.81,2020-01-01,transactions.csv
737,6491,41,9,420.9,3788.1,2015-11-21,transactions.csv
738,8989,33,4,470.55,1882.2,2015-02-12,transactions.csv
739,9121,31,1,277.86,277.86,2016-01-20,transactions.csv
740,8818,37,10,339.99,3399.9,2021-07-03,transactions.csv
741,2187,30,1,135.14,135.14,2016-06-12,transactions.csv
742,8669,38,6,246.21,1477.26,2022-10-16,transactions.csv
743,4864,39,1,139.76,139.76,2017-05-23,transactions.csv
744,8956,15,8,62.63,501.04,2023-09-02,transactions.csv
745,8350,25,9,493.62,4442.58,2018-05-24,transactions.csv
746,4634,22,4,456.38,1825.52,2020-12-19,transactions.csv
747,5669,34,9,388.15,3493.35,2015-01-28,transactions.csv
748,4574,34,4,457.24,1828.96,2020-12-28,transactions.csv
749,4366,20,5,427.11,2135.55,2016-10-02,transactions.csv
750,439,1,6,229.03,1374.18,2016-07-21,transactions.csv
751,4121,6,3,161.7,485.1,2020-11-01,transactions.csv
752,577,39,9,431.92,3887.28,2019-03-07,transactions.csv
753,1156,9,8,126.18,1009.44,2020-05-30,transactions.csv
754,7095,16,8,187.65,1501.2,2021-04-01,transactions.csv
755,5188,34,2,450.84,901.68,2020-08-19,transactions.csv
756,3395,41,3,344.81,1034.43,2024-01-06,transactions.csv
757,99,46,10,345.42,3454.2,2019-07-17,transactions.csv
758,7916,4,7,237.89,1665.23,2021-07-02,transactions.csv
759,4814,13,4,221.69,886.76,2018-02-08,transactions.csv
760,6733,3,4,225.67,902.68,2018-06-23,transactions.csv
761,5554,5,1,305.93,305.93,2019-06-28,transactions.csv
762,658,20,9,174.74,1572.66,2023-06-08,transactions.csv
763,9256,2,6,36.03,216.18,2022-03-03,transactions.csv
764,9437,9,1,317.82,317.82,2022-03-25,transactions.csv
765,4617,26,7,176.04,1232.28,2017-10-06,transactions.csv
766,3183,11,7,306.53,2145.71,2021-11-02,transactions.csv
767,9755,36,6,47.59,285.54,2024-03-31,transactions.csv
768,5409,13,9,328.38,2955.42,2018-09-13,transactions.csv
769,2799,8,10,98.32,983.2,2016-11-24,transactions.csv
770,1222,6,7,204.53,1431.71,2020-04-18,transactions.csv
771,7045,44,6,371.05,2226.3,2017-11-24,transactions.csv
772,3778,27,7,440.92,3086.44,2015-04-24,transactions.csv
773,6150,14,2,89.86,179.72,2015-08-13,transactions.csv
774,4991,34,2,300.58,601.16,2022-02-18,transactions.csv
775,1857,4,8,251.02,2008.16,2020-12-29,transactions.csv
776,9612,9,6,153.99,923.94,2016-11-26,transactions.csv
777,4438,30,8,56.65,453.2,2021-10-28,transactions.csv
778,9949,47,4,353.25,1413.0,2020-12-28,transactions.csv
779,727,35,6,249.68,1498.08,2018-08-23,transactions.csv
780,6585,19,8,140.77,1126.16,2019-04-20,transactions.csv
781,6473,37,9,30.48,274.32,2018-09-18,transactions.csv
782,7276,35,9,427.08,3843.72,2016-07-23,transactions.csv
783,9937,17,6,357.29,2143.74,2024-08-10,transactions.csv
784,7042,10,1,75.27,75.27,2019-09-05,transactions.csv
785,4272,31,5,12.12,60.6,2017-11-15,transactions.csv
786,5472,13,3,424.74,1274.22,2021-09-28,transactions.csv
787,2801,13,8,341.94,2735.52,2022-04-10,transactions.csv
788,5232,44,7,85.55,598.85,2020-04-12,transactions.csv
789,3822,40,7,47.4,331.8,2022-04-03,transactions.csv
790,264,47,2,368.87,737.74,2019-08-08,transactions.csv
791,3067,21,5,324.01,1620.05,2017-01-28,transactions.csv
792,1824,34,7,378.78,2651.46,2015-08-03,transactions.csv
793,1772,43,2,257.96,515.92,2020-05-15,transactions.csv
794,9687,21,10,449.56,4495.6,2022-05-11,transactions.csv
795,8190,50,7,441.91,3093.37,2015-03-21,transactions.csv
796,6549,18,1,191.89,191.89,2018-01-03,transactions.csv
797,6573,40,7,347.76,2434.32,2018-10-12,transactions.csv
798,2165,25,2,359.45,718.9,2024-04-28,transactions.csv
799,4041,35,5,370.08,1850.4,2023-11-24,transactions.csv
800,6646,20,8,440.39,3523.12,2017-06-03,transactions.csv
801,1850,39,2,469.05,938.1,2023-04-19,transactions.csv
802,2773,41,4,454.1,1816.4,2017-05-19,transactions.csv
803,3663,12,5,334.32,1671.6,2015-04-09,transactions.csv
804,9764,1,1,340.12,340.12,2015-07-13,transactions.csv
805,543,24,6,350.49,2102.94,2022-08-10,transactions.csv
806,3889,37,4,360.09,1440.36,2015-08-17,transactions.csv
807,4799,42,2,281.5,563.0,2023-03-10,transactions.csv
808,8912,42,4,423.13,1692.52,2017-10-01,transactions.csv
